"Kod";"Nazwa";"Rodzaje obiektów";"Rodzaje placówek";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"stołówki";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"stołówki";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"stołówki";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"stołówki";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2020";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"restauracje";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"bary i kawiarnie";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"bary i kawiarnie";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"bary i kawiarnie";"2021";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"bary i kawiarnie";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"stołówki";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"stołówki";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"stołówki";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"stołówki";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"punkty gastronomiczne";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"punkty gastronomiczne";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"kempingi";"punkty gastronomiczne";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"restauracje";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"bary i kawiarnie";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"bary i kawiarnie";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"bary i kawiarnie";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"bary i kawiarnie";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"stołówki";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"stołówki";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"stołówki";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"stołówki";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"punkty gastronomiczne";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"punkty gastronomiczne";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pola biwakowe";"punkty gastronomiczne";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"restauracje";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"bary i kawiarnie";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"bary i kawiarnie";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"bary i kawiarnie";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"bary i kawiarnie";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"stołówki";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"stołówki";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"stołówki";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"stołówki";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"punkty gastronomiczne";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"punkty gastronomiczne";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"hostele";"punkty gastronomiczne";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"restauracje";"2019";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"restauracje";"2020";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"restauracje";"2021";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"restauracje";"2022";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2019";5;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2020";5;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2021";5;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2022";6;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"stołówki";"2019";8;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"stołówki";"2020";8;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"stołówki";"2021";8;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"stołówki";"2022";7;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2020";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2021";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2019";3;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2020";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2021";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2022";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2021";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2020";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2021";3;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2019";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2020";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2022";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2020";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2021";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2022";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2019";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2020";2;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2021";4;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2022";4;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2019";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2020";1;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2021";0;"ob.";""
2600000;"ŚWIĘTOKRZYSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"restauracje";"2019";197;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"restauracje";"2020";185;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"restauracje";"2021";177;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"restauracje";"2022";177;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"bary i kawiarnie";"2019";140;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"bary i kawiarnie";"2020";140;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"bary i kawiarnie";"2021";134;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"bary i kawiarnie";"2022";132;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"stołówki";"2019";100;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"stołówki";"2020";91;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"stołówki";"2021";83;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"stołówki";"2022";77;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"punkty gastronomiczne";"2019";51;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"punkty gastronomiczne";"2020";45;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"punkty gastronomiczne";"2021";32;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"punkty gastronomiczne";"2022";37;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"restauracje";"2019";121;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"restauracje";"2020";112;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"restauracje";"2021";109;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"restauracje";"2022";106;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"bary i kawiarnie";"2019";70;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"bary i kawiarnie";"2020";70;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"bary i kawiarnie";"2021";71;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"bary i kawiarnie";"2022";71;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"stołówki";"2019";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"stołówki";"2020";8;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"stołówki";"2021";10;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"stołówki";"2022";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"punkty gastronomiczne";"2019";13;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"punkty gastronomiczne";"2020";16;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"punkty gastronomiczne";"2021";10;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"hotele";"punkty gastronomiczne";"2022";12;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"restauracje";"2019";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"restauracje";"2020";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"restauracje";"2021";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"restauracje";"2022";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"bary i kawiarnie";"2019";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"bary i kawiarnie";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"bary i kawiarnie";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"bary i kawiarnie";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"stołówki";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"stołówki";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"stołówki";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"stołówki";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"punkty gastronomiczne";"2019";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"punkty gastronomiczne";"2020";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"punkty gastronomiczne";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"motele";"punkty gastronomiczne";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"restauracje";"2019";14;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"restauracje";"2020";15;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"restauracje";"2021";11;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"restauracje";"2022";13;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"bary i kawiarnie";"2019";8;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"bary i kawiarnie";"2020";10;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"bary i kawiarnie";"2021";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"bary i kawiarnie";"2022";10;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"stołówki";"2019";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"stołówki";"2020";8;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"stołówki";"2021";7;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"stołówki";"2022";5;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"punkty gastronomiczne";"2019";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"punkty gastronomiczne";"2020";3;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"punkty gastronomiczne";"2021";2;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"pensjonaty";"punkty gastronomiczne";"2022";3;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"restauracje";"2019";29;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"restauracje";"2020";26;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"restauracje";"2021";25;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"restauracje";"2022";22;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2019";19;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2020";17;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2021";16;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2022";13;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"stołówki";"2019";8;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"stołówki";"2020";7;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"stołówki";"2021";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"stołówki";"2022";8;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2019";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2020";6;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2021";6;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2022";3;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"restauracje";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"restauracje";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"restauracje";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"restauracje";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"bary i kawiarnie";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"bary i kawiarnie";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"bary i kawiarnie";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"bary i kawiarnie";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"stołówki";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"stołówki";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"stołówki";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"stołówki";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"restauracje";"2019";7;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"restauracje";"2020";6;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"restauracje";"2021";9;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"restauracje";"2022";7;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2019";15;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2020";17;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2021";15;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2022";14;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"stołówki";"2019";21;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"stołówki";"2020";23;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"stołówki";"2021";16;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"stołówki";"2022";19;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2019";13;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2020";5;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2021";4;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2022";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"restauracje";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"restauracje";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"restauracje";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"restauracje";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2019";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2020";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2021";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2022";0;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"stołówki";"2019";2;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"stołówki";"2020";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"stołówki";"2021";1;"ob.";""
2800000;"WARMIŃSKO-MAZURSKIE";"ośrodki kolonijne";"stołówki";"2022";1;"ob.";""
