"Kod";"Nazwa";"Rodzaje urządzeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
2000000;"PODLASKIE";"pokój zabaw dla dzieci";"2021";25;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2013";1;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2017";2;"ob.";""
2000000;"PODLASKIE";"hipodrom/stadnina koni w obiekcie";"2021";2;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"1999";53;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2000";47;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2001";56;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2002";56;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2009";39;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
2000000;"PODLASKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"1999";33;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2000";31;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2001";30;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2002";32;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2009";;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2013";;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2017";;"ob.";""
2000000;"PODLASKIE";"ścieżka zdrowia";"2021";;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"1999";23;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2000";23;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2001";28;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2002";24;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2009";;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2013";;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2017";;"ob.";""
2000000;"PODLASKIE";"możliwość jazdy konnej";"2021";;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"1999";479;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2000";430;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2001";436;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2002";373;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2009";290;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2013";308;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2017";283;"ob.";""
2200000;"POMORSKIE";"boisko do siatkówki lub koszykówki";"2021";204;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"1999";;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2000";;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2001";;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2002";;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2009";;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2013";120;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2017";115;"ob.";""
2200000;"POMORSKIE";"boisko do piłki nożnej";"2021";91;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"1999";120;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2000";112;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2001";124;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2002";107;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2009";96;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2013";99;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2017";82;"ob.";""
2200000;"POMORSKIE";"kort tenisowy";"2021";73;"ob.";""
2200000;"POMORSKIE";"basen kryty";"1999";24;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2000";17;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2001";22;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2002";24;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2009";30;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2013";52;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2017";68;"ob.";""
2200000;"POMORSKIE";"basen kryty";"2021";71;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"1999";;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2000";;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2001";;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2002";;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2009";;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2013";29;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2017";35;"ob.";""
2200000;"POMORSKIE";"basen otwarty";"2021";38;"ob.";""
2200000;"POMORSKIE";"siłownia";"1999";119;"ob.";""
2200000;"POMORSKIE";"siłownia";"2000";123;"ob.";""
2200000;"POMORSKIE";"siłownia";"2001";122;"ob.";""
2200000;"POMORSKIE";"siłownia";"2002";120;"ob.";""
2200000;"POMORSKIE";"siłownia";"2009";110;"ob.";""
2200000;"POMORSKIE";"siłownia";"2013";134;"ob.";""
2200000;"POMORSKIE";"siłownia";"2017";155;"ob.";""
2200000;"POMORSKIE";"siłownia";"2021";154;"ob.";""
2200000;"POMORSKIE";"sauna";"1999";113;"ob.";""
2200000;"POMORSKIE";"sauna";"2000";116;"ob.";""
2200000;"POMORSKIE";"sauna";"2001";120;"ob.";""
2200000;"POMORSKIE";"sauna";"2002";126;"ob.";""
2200000;"POMORSKIE";"sauna";"2009";144;"ob.";""
2200000;"POMORSKIE";"sauna";"2013";175;"ob.";""
2200000;"POMORSKIE";"sauna";"2017";204;"ob.";""
2200000;"POMORSKIE";"sauna";"2021";183;"ob.";""
2200000;"POMORSKIE";"solarium";"1999";52;"ob.";""
2200000;"POMORSKIE";"solarium";"2000";56;"ob.";""
2200000;"POMORSKIE";"solarium";"2001";60;"ob.";""
2200000;"POMORSKIE";"solarium";"2002";54;"ob.";""
2200000;"POMORSKIE";"solarium";"2009";59;"ob.";""
2200000;"POMORSKIE";"solarium";"2013";49;"ob.";""
2200000;"POMORSKIE";"solarium";"2017";38;"ob.";""
2200000;"POMORSKIE";"solarium";"2021";24;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"1999";;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2000";;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2001";;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2002";;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2009";;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2013";80;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2017";110;"ob.";""
2200000;"POMORSKIE";"zabiegi SPA";"2021";118;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";106;"ob.";""
2200000;"POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";102;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";85;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";87;"ob.";""
2200000;"POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";78;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"1999";216;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2000";209;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2001";225;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2002";204;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2009";204;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2013";223;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2017";226;"ob.";""
2200000;"POMORSKIE";"stół do bilardu z wyposażeniem";"2021";176;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"1999";495;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2000";455;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2001";452;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2002";409;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2009";296;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2013";303;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2017";293;"ob.";""
2200000;"POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2021";216;"ob.";""
2200000;"POMORSKIE";"kręgle";"1999";;"ob.";""
2200000;"POMORSKIE";"kręgle";"2000";;"ob.";""
2200000;"POMORSKIE";"kręgle";"2001";;"ob.";""
2200000;"POMORSKIE";"kręgle";"2002";;"ob.";""
2200000;"POMORSKIE";"kręgle";"2009";;"ob.";""
2200000;"POMORSKIE";"kręgle";"2013";21;"ob.";""
2200000;"POMORSKIE";"kręgle";"2017";28;"ob.";""
2200000;"POMORSKIE";"kręgle";"2021";29;"ob.";""
2200000;"POMORSKIE";"mini golf";"1999";13;"ob.";""
2200000;"POMORSKIE";"mini golf";"2000";10;"ob.";""
2200000;"POMORSKIE";"mini golf";"2001";11;"ob.";""
2200000;"POMORSKIE";"mini golf";"2002";9;"ob.";""
2200000;"POMORSKIE";"mini golf";"2009";12;"ob.";""
2200000;"POMORSKIE";"mini golf";"2013";10;"ob.";""
2200000;"POMORSKIE";"mini golf";"2017";14;"ob.";""
2200000;"POMORSKIE";"mini golf";"2021";16;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"1999";203;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2000";172;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2001";174;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2002";162;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2009";100;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2013";104;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2017";94;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu pływającego";"2021";89;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"1999";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2000";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2001";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2002";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2009";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2013";215;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2017";250;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2021";217;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"1999";188;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2000";152;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2001";158;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2002";137;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2009";102;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2013";151;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2017";199;"ob.";""
2200000;"POMORSKIE";"pokój zabaw dla dzieci";"2021";168;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2013";21;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2017";13;"ob.";""
2200000;"POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2021";13;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"1999";205;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2000";207;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2001";226;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2002";232;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2009";196;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
2200000;"POMORSKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"1999";98;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2000";105;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2001";115;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2002";108;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2009";;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2013";;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2017";;"ob.";""
2200000;"POMORSKIE";"ścieżka zdrowia";"2021";;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"1999";120;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2000";106;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2001";125;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2002";124;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2009";;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2013";;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2017";;"ob.";""
2200000;"POMORSKIE";"możliwość jazdy konnej";"2021";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"1999";187;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2000";174;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2001";157;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2002";133;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2009";114;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2013";129;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2017";120;"ob.";""
2400000;"ŚLĄSKIE";"boisko do siatkówki lub koszykówki";"2021";93;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2013";64;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2017";62;"ob.";""
2400000;"ŚLĄSKIE";"boisko do piłki nożnej";"2021";52;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"1999";71;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2000";72;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2001";66;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2002";57;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2009";56;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2013";60;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2017";52;"ob.";""
2400000;"ŚLĄSKIE";"kort tenisowy";"2021";49;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"1999";20;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2000";20;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2001";18;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2002";17;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2009";31;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2013";42;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2017";48;"ob.";""
2400000;"ŚLĄSKIE";"basen kryty";"2021";49;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2013";48;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2017";56;"ob.";""
2400000;"ŚLĄSKIE";"basen otwarty";"2021";35;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"1999";116;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2000";113;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2001";102;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2002";86;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2009";97;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2013";122;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2017";126;"ob.";""
2400000;"ŚLĄSKIE";"siłownia";"2021";92;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"1999";126;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2000";128;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2001";121;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2002";104;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2009";147;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2013";152;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2017";172;"ob.";""
2400000;"ŚLĄSKIE";"sauna";"2021";146;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"1999";46;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2000";48;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2001";47;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2002";42;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2009";49;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2013";37;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2017";21;"ob.";""
2400000;"ŚLĄSKIE";"solarium";"2021";14;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2013";67;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2017";80;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi SPA";"2021";60;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";78;"ob.";""
2400000;"ŚLĄSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";60;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";51;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";52;"ob.";""
2400000;"ŚLĄSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";34;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"1999";154;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2000";148;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2001";145;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2002";124;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2009";140;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2013";148;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2017";141;"ob.";""
2400000;"ŚLĄSKIE";"stół do bilardu z wyposażeniem";"2021";78;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"1999";240;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2000";218;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2001";204;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2002";170;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2009";151;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2013";158;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2017";152;"ob.";""
2400000;"ŚLĄSKIE";"stół do tenisa stołowego z wyposażeniem";"2021";95;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"1999";;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2000";;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2001";;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2002";;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2009";;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2013";21;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2017";19;"ob.";""
2400000;"ŚLĄSKIE";"kręgle";"2021";19;"ob.";""
2400000;"ŚLĄSKIE";"mini golf";"1999";5;"ob.";""
2400000;"ŚLĄSKIE";"mini golf";"2000";4;"ob.";""
2400000;"ŚLĄSKIE";"mini golf";"2001";5;"ob.";""
