"Kod";"Nazwa";"Wyszczególnienie";"Kategorie";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2017";34.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2018";35.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2019";36.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2020";18.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2021";22.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2022";37.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2002";20.90;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2003";24.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2004";29.39;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2005";42.19;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2006";50.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2007";46.46;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2008";47.94;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2009";41.24;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2010";44.79;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2011";45.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2012";39.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2013";42.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2014";44.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2015";47.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2016";47.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2017";45.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2018";46.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2019";47.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2020";25.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2021";24.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2022";29.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2002";20.80;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2003";22.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2004";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2005";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2006";40.04;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2007";41.57;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2008";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2009";16.68;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2010";15.99;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2011";18.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2012";18.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2013";14.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2014";15.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2015";14.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2016";15.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2017";23.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2018";24.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2019";25.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2020";16.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2021";19.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2022";37.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2002";33.30;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2003";30.60;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2004";36.40;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2005";41.04;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2006";44.13;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2007";46.02;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2008";45.23;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2009";43.87;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2010";39.84;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2011";39.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2012";39.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2013";36.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2014";38.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2015";42.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2016";44.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2017";46.6;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2018";47.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2019";47.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2020";26.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2021";31.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"ogółem";"2022";49.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2002";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2003";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2004";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2005";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2006";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2007";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2008";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2009";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2010";41.52;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2011";0.0;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2012";0.0;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2013";0.0;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2014";0.0;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2015";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2016";0.0;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2017";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2018";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2019";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2020";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2021";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *****";"2022";0.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2002";29.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2003";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2004";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2005";19.26;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2006";33.06;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2007";39.87;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2008";49.65;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2009";58.65;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2010";44.58;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2011";44.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2012";48.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2013";41.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2014";45.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2015";50.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2016";52.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2017";56.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2018";55.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2019";50.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2020";24.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2021";29.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ****";"2022";52.6;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2002";30.90;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2003";32.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2004";36.08;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2005";39.64;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2006";41.69;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2007";44.62;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2008";41.09;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2009";39.51;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2010";36.44;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2011";35.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2012";36.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2013";34.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2014";33.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2015";38.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2016";40.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2017";43.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2018";44.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2019";46.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2020";27.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2021";34.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii ***";"2022";47.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2002";40.60;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2003";30.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2004";38.76;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2005";42.90;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2006";48.19;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2007";48.57;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2008";50.99;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2009";46.77;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2010";42.95;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2011";42.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2012";41.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2013";36.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2014";38.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2015";41.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2016";44.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2017";44.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2018";46.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2019";48.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2020";27.6;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2021";31.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii **";"2022";51.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2002";21.80;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2003";26.80;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2004";30.68;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2005";42.63;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2006";46.90;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2007";45.77;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2008";46.87;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2009";45.73;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2010";48.28;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2011";48.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2012";39.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2013";41.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2014";47.5;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2015";47.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2016";49.4;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2017";48.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2018";47.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2019";48.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2020";29.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2021";28.8;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"kategorii *";"2022";33.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2002";22.30;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2003";24.30;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2004";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2005";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2006";52.06;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2007";60.19;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2008";0.00;"%";"x"
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2009";34.50;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2010";24.54;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2011";25.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2012";20.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2013";18.0;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2014";16.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2015";15.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2016";18.7;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2017";28.9;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2018";33.6;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2019";35.1;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2020";22.3;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2021";25.2;"%";""
1000000;"ŁÓDZKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2022";46.0;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2002";34.30;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2003";34.80;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2004";39.33;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2005";47.15;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2006";47.25;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2007";47.37;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2008";41.82;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2009";37.72;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2010";37.90;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2011";39.6;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2012";41.6;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2013";43.1;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2014";44.2;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2015";46.9;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2016";48.0;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2017";48.7;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2018";49.7;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2019";51.3;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2020";26.2;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2021";33.2;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2022";46.2;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2002";0.00;"%";"x"
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2003";0.00;"%";"x"
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2004";46.32;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2005";64.03;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2006";67.15;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2007";58.47;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2008";50.51;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2009";45.36;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2010";47.07;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2011";45.0;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2012";51.0;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2013";55.3;"%";""
1200000;"MAŁOPOLSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2014";53.8;"%";""
